join_key,area_use,deal_type,contract_ym,price
1165016710005,30.66,lease,202004,21700
1165016710005,33.54,lease,202108,30000
1165016710005,36.48,lease,202111,34000
1165016710005,40.26,lease,202204,33600
1165016710005,42.16,lease,202112,34650
1165016710005,45.1,lease,202107,40000
1165016710005,45.72,lease,202202,35700
1165016710005,48.2,lease,202007,36000
1165016710005,48.96,lease,202111,46800
1165016710005,49.79,lease,202104,43000
1165016710005,49.92,lease,202205,40000
1165016710005,68.73,lease,202106,60000
1165016750010,12.99,lease,202202,21000
1165016750010,24.22,lease,202205,40000
1165016750010,25.91,lease,202204,30000
1165016750010,26.05,lease,202206,41000
1165016750010,26.43,lease,202206,39000
1165016750011,21.9,lease,202006,21000
1165016750011,26.94,lease,202204,22000
1165016750011,32.64,lease,202009,27000
1165016750011,33.49,lease,202204,27300
1165016750011,35.3,lease,202207,29000
1165016750011,37.77,lease,202109,27300
1165016750011,45.69,lease,202203,43000
1165016750011,50.21,lease,202005,32000
1165016750011,59.92,lease,202204,23000
1165016770001,76.51,lease,202006,56000
1165016770001,80.09,lease,202110,95000
1165016770001,84.23,lease,202102,92000
1165016770011,84.74,lease,202010,70000
1165016770011,84.98,lease,202203,89000
1165016780001,216.24,lease,202206,99750
1165016790006,91.84,lease,202011,70000
1165016790006,99.28,lease,202107,53100
1165016810008,84.97,lease,202204,123675
1165016810008,119.13,lease,202111,131250
1165016810008,149.45,lease,202202,162750
1165016820000,84.95,lease,202206,104500
1165016820000,84.97,lease,202204,99750
1165016820000,96.87,lease,202203,110250
1165016820000,111.32,lease,202205,134333
1165016820000,111.92,lease,202112,120000
1165016820000,126.31,lease,202206,151825
1165016820000,127.66,lease,202109,105000
1165016840000,52.36,lease,202205,50000
1165016840000,64.26,lease,202109,68250
1165016840000,67.83,lease,202012,65000
1165016840000,84.95,lease,201910,70000
1165016840000,84.96,lease,202111,95000
1165016840000,84.99,lease,202107,80850
1165016840000,116.49,lease,202111,94500
1165016840000,140.03,lease,202202,100000
1165016850000,79.47,lease,202207,71050
1165016850000,130.23,lease,202207,140000
1165016850000,130.73,lease,202206,121733
1165016850000,163.81,lease,202207,163000
1165016850000,165.36,lease,201907,123000
1165016850000,165.92,lease,202206,120000
1165016850003,101.81,lease,202204,110250
1165016850003,123.4,lease,202006,110000
1165016850003,134.97,lease,202110,130000
1165016850003,137.98,lease,202205,190000
1165016850003,138.96,lease,202202,147000
1165016850003,149.08,lease,202109,200000
1165016850003,149.17,lease,202204,164850
1165016850003,149.84,lease,202108,223750
1165016850003,151.61,lease,202110,230000
1165016850003,152.33,lease,202204,227000
1165016850003,161.94,lease,202109,153300
1165016850003,164.21,lease,202101,200000
1165016850003,165.27,lease,202103,190000
1165016850003,172.28,lease,202203,196400
1165016850003,174.78,lease,202102,200000
1165016850003,177.15,lease,202107,147000
1165016850003,205.07,lease,202207,240000
1165016850003,207.1,lease,202012,250000
1165016850003,220.55,lease,202205,189000
1165016860009,59.9,lease,202205,72099
1165016860009,84.68,lease,202204,110000
1165016860009,84.93,lease,202009,115000
1165016860009,84.94,lease,202012,94500
1165016860009,84.97,lease,202201,106000
1165016860009,110.32,lease,202203,140375
1165016860009,131.16,lease,202204,157500
1165016860009,136.44,lease,202204,190000
1165016860009,149.6,lease,202102,139000
1165016860009,150.83,lease,202202,188000
1165016860009,151.55,lease,202011,200000
1165016870000,84.82,lease,202207,80500
1165016870000,84.87,lease,202206,94500
1165017540000,84.17,lease,202206,111216
1165017540000,84.8,lease,202207,143000
1165017540000,84.96,lease,202207,127500
1165017540000,111.01,lease,202203,166633
1165017540000,111.89,lease,202204,147000
1165017540000,111.95,lease,202205,165000
1165017540000,134.27,lease,202205,191500
1165017550000,59.96,lease,202112,100000
1165017550000,59.97,lease,202204,147000
1165017550000,74.9,lease,202112,157000
1165017550000,84.93,lease,202206,180000
1165017550000,84.94,lease,202207,120000
1165017550000,114.7,lease,202111,220000
1165017550000,114.94,lease,202107,220000
1165017560000,59.06,lease,202203,82000
1165017560000,73.13,lease,202112,96000
1165020010000,59.86,lease,202202,65100
1165020010000,84.94,lease,202205,92400
1165020010000,114.74,lease,202009,105000
1165020010000,147.26,lease,202204,150000
1165022330000,84.98,lease,202202,88200
1165022330000,120.91,lease,202010,130000
1165022330000,122.82,lease,202203,152000
1165022330000,122.96,lease,202003,105000
1165022330000,123.34,lease,202104,170000
1165025250000,80.2,lease,202205,73000
1165025250000,84.95,lease,202204,54600
1165025250000,84.99,lease,202205,67000
1165025250000,117.19,lease,202205,77000
1165026260000,59.9,lease,202204,71000
1165026260000,84.91,lease,202207,92000
1165026260000,114.94,lease,202206,103625
1165026260003,29.28,lease,201911,8089
1165030010001,45.34,lease,202002,50000
1165030010001,84.94,lease,202110,71400
1165030010001,84.97,lease,202105,71000
1165030010001,84.98,lease,202204,110000
1165030010001,84.99,lease,202204,105000
1165030010002,84.46,lease,202011,71660
1165030010002,84.76,lease,202006,75000
1165030010002,84.82,lease,201912,75000
1165032750000,134.04,lease,202206,130000
1165032750000,157.55,lease,202010,140000
1165032760000,84.37,lease,202204,105000
1165032760000,84.95,lease,202006,83000
1165032760000,97.34,lease,202202,109000
1165032760000,102.5,lease,202103,85000
1165032770000,84.32,lease,202207,95000
1165032770000,84.66,lease,202202,92400
1165032770000,125.58,lease,202205,160000
1165032770000,157.56,lease,202207,131200
1165032780000,59.9,lease,201910,80000
1165032780000,59.97,lease,202205,100000
1165032780000,59.99,lease,202205,120000
1165032780000,84.91,lease,202207,115500
1165032780000,84.93,lease,202203,110250
1165032780000,126.62,lease,202205,198000
1165032790000,39.54,lease,202204,62000
1165032790000,49.77,lease,202203,80000
1165032790000,84.97,lease,202206,110000
1165032790000,84.99,lease,202207,115000
1165032810000,59.97,lease,202204,63000
1165032810000,78.19,lease,202207,77500
1165032810000,78.69,lease,202203,87500
1165032820000,59.77,lease,202204,92000
1165032820000,59.92,lease,202204,93000
1165032820000,59.93,lease,202206,85000
1165032830000,59.96,lease,202207,92950
1165032830000,84.93,lease,202204,130000
1165032830000,84.97,lease,202207,160000
